serie_id,score,nivel_alerta,c1_desviacion,c2_cusum,c3_engine_date,c4_if,c5_error_prev,c6_crecimiento,c7_costo,razones,cusum_final,z_score_reciente,aceleracion_3m,cohorte_ratio_max,if_score_reciente,fecha_calculo
888evo4||Pistons||Repair as instructed,0.20848308660285841,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.026060385825357302,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Crankshaft bearing||Repair as instructed,0.20563751799730787,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.02570468974966348,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Conrod bearing||NOISY,0.19386530527614618,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.024233163159518272,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Oil separator||Repair as instructed,0.17898781032767422,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.022373476290959277,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Cylinder block||Abnormal wear,0.1725322469040848,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0215665308630106,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Cylinder block||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.15334507539736583,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.01916813442467073,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Crankshaft bearing||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.15258947797655215,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.019073684747069018,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Conrod||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.14604268370565904,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.01825533546320738,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Base engine||NOISY,0.1377907064205116,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.01722383830256395,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Oil pump||STIFF (STICKS, JAMS,SEIZED)",0.13297656251574924,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.016622070314468655,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
211evo2||Cylinder block||VEHICLE BUY-BACK,0.12816536154154504,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.01602067019269313,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Crankshaft bearing||Repair as instructed,0.12505443869733157,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.015631804837166446,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Cylinder block||REDUCTION,0.12297722021168014,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.015372152526460018,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Cylinder block||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.11673575498619862,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.014591969373274827,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Sump||NOISY,0.11295629641685107,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.014119537052106381,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Conrod||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.10588369855289578,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.013235462319111971,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Balance shaft||EXCESSIVE PLAY (LOOSE, WORN, SLACK)",0.10532012735100357,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.013165015918875447,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Base engine||NOISY,0.09058095013876626,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.011322618767345782,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo5||Crankshaft oil seal, pulley end||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.0849133563721306,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.010614169546516323,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Engine complete||NOISY,0.07990914820215217,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.009988643525269021,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Oil supply pipe||LEAKING,0.07871824230294044,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.009839780287867556,Normal,0.0,0.0,0.0,0.9999999999999999,0.0,2026-05-14 05:54
"888G3||Engine complete||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.0786059204533031,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.009825740056662887,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo5||Injector||STIFF (STICKS, JAMS,SEIZED)",0.06901049536834473,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.008626311921043092,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Oil pump drive||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.06861540694090856,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.00857692586761357,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Valve spring||EXCESSIVE PLAY (LOOSE, WORN, SLACK)",0.05865971810678587,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.007332464763348234,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Camshaft adjuster||STIFF (STICKS, JAMS,SEIZED)",0.058391666181777956,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.007298958272722245,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Camshaft housing||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.05319199837389352,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.00664899979673669,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Hydraulic bucket tappet||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.05291168423822651,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0066139605297783136,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo5||Drive plate for converter||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.05244277730262254,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0065553471628278185,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Two-part flywheel||EXCESSIVE PLAY (LOOSE, WORN, SLACK)",0.05113538040214939,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.006391922550268673,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Rocker arm||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.048833763461436454,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.006104220432679557,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Rocker arm||EXCESSIVE PLAY (LOOSE, WORN, SLACK)",0.047446662191679145,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.005930832773959893,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Clutch pressure plate||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.04144676251618187,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.005180845314522734,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Cylinder head||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.040472897745636206,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.005059112218204526,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Turbocharger||EXCESSIVE PLAY (LOOSE, WORN, SLACK)",0.04032133682188975,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.005040167102736219,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Hydraulic bucket tappet||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.038687274629458174,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.004835909328682272,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Hydraulic bucket tappet||NOISY,0.038158773350051,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.004769846668756375,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Camshaft housing||LEAKING,0.037528740966386476,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0046910926207983095,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Drive plate for converter||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.033759827898205724,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0042199784872757155,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Chain housing cover||EXCESSIVE PLAY (LOOSE, WORN, SLACK)",0.03209756262125823,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0040121953276572786,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Engine speed sender wheel||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.03194624694172495,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.003993280867715619,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Timing chain||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.03192368447411221,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.003990460559264026,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Valve spring||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.030358290661371596,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0037947863326714495,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Crankshaft oil seal, flywheel end||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.0303487261370575,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.003793590767132187,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Elec inj wiring loom||ELECTRICAL FAULT,0.030220463413563315,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0037775579266954144,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Drive plate for converter||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.029569340027565148,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0036961675034456434,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo5||Output shaft bearing||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.027996588888429073,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.003499573611053634,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Two-part flywheel||LEAKING,0.02758261665657788,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0034478270820722354,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Turbocharger||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.026674967823591356,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0033343709779489195,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Engine wiring loom||CRIMP CONTACT (CRIMPED OVER INSULATION),0.026481470139390766,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0033101837674238462,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
211evo2||Oil cooler||INEFFECTIVE,0.02579920073831849,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.003224900092289811,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Camshaft housing||NOISY,0.024756667588081867,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0030945834485102334,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Injector||LEAKING,0.024018972994830454,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0030023716243538067,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Engine wiring loom||ELECTRICAL SCREW CONNECTION (SCREW LOOSE, MISSING)",0.022362348334786144,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002795293541848268,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Core plug||LEAKING,0.022263760161086988,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0027829700201358735,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Knock sensor||ELECTRICAL FAULT,0.020888185369349232,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002611023171168654,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
211evo2||Impulse sender for crankshaft||INEFFECTIVE,0.020715533443269114,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002589441680408639,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Impulse sender for crankshaft||CABLE CONNECTION (LOOSE, INTERMITTENT, POOR GROUND)",0.020305239874615653,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0025381549843269567,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Sprocket for camshaft||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.020191691803912393,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002523961475489049,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Oil pump||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.01982823987997669,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002478529984997086,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo5||Thermostat||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.019156761224284415,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002394595153035552,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Coolant pump||LEAKING,0.01883745325872147,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0023546816573401835,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Carburettor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.01805953861450821,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0022574423268135265,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Oil return pipe||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.017971986430402247,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002246498303800281,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Oil supply pipe||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.017879774606245815,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002234971825780727,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Camshaft||NOISY,0.0178704553261449,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0022338069157681125,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Throttle valve control part||Repair as instructed,0.01740522705373868,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002175653381717335,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Coolant hose flange||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.017118536568528936,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002139817071066117,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo5||Cold start valve||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.01700302654412022,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0021253783180150273,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Knock sensor||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.016979728343867934,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0021224660429834917,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Oil cooler||LEAKING,0.016880404437529226,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0021100505546911533,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Knock sensor||ELECTRICAL FAULT,0.01666557050678181,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002083196313347726,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
211evo2||Oil separator||Repair as instructed,0.01656305842567174,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0020703823032089674,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Injector||STIFF (STICKS, JAMS,SEIZED)",0.01640757359451436,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.002050946699314295,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Coolant pump||Repair as instructed,0.01609145380372278,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0020114317254653477,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo5||Pressure sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.015664483628572947,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0019580604535716184,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo5||Engine wiring loom||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.015520770519648303,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0019400963149560377,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Coolant pump seals||LEAKING,0.01543542553346097,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0019294281916826213,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
211evo2||Fuel distributor||LEAKING,0.015262773607380856,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0019078467009226068,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
211evo2||Oil pressure switch||Repair as instructed,0.015100912426680742,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0018876140533350928,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Fuel distributor||LEAKING,0.014886814228572869,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0018608517785716086,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Thermostat||STIFF (STICKS, JAMS,SEIZED)",0.014700428626554558,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.00183755357831932,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Injector||Repair as instructed,0.014411285699213,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.001801410712401625,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Thermostat||ELECTRICAL FAULT,0.014245255366888797,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0017806569208610996,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Thermostat housing||Repair as instructed,0.014236671819427426,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0017795839774284283,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Activated charcoal filter pipe||LEAKING,0.013700077480985243,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0017125096851231553,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Crankshaft vibration damper||EXCESSIVE PLAY (LOOSE, WORN, SLACK)",0.013608846633681544,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.001701105829210193,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Damper||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.013441344836078251,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0016801681045097812,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Inlet Manifold||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.013353302163545916,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0016691627704432394,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
211evo2||Thermostat||LEAKING,0.013040370547525703,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0016300463184407128,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Crankshaft vibration damper||VIBRATION,OUT OF BALANCE,OUT OF ROUND,",0.013031787000064335,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0016289733750080417,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Exhaust valve||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.012798314509115085,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0015997893136393854,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Coolant pump||NOISY,0.01256704921608447,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0015708811520105588,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Toothed belt||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.012524376722990806,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0015655470903738508,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Control housing||Repair as instructed,0.012413526338632548,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0015516907923290686,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Inlet Manifold||EXCESSIVE PLAY (LOOSE, WORN, SLACK)",0.012095199349922332,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0015118999187402915,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Varible intake manifold flap valve||ELECTRICAL FAULT,0.011968408091707244,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0014960510114634055,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Cylinder head cover||LEAKING,0.011934809634501312,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.001491851204312664,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Seal||LEAKING,0.011683924804416143,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0014604906005520179,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Exhaust gas recirculation cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.011505141773006475,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0014381427216258093,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Tappet||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.01139355565600867,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0014241944570010838,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Oil cooler||INCORRECT STANDARD PART/SPECIFICATION,0.011095338692779379,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0013869173365974223,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Oil filter flange||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.010787802449449168,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.001348475306181146,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Gas distribution rail||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.010491547439925331,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0013114434299906664,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Engine wiring loom||CABLE (PINCHED, SHORT CIRCUIT)",0.0104606466690644,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.00130758083363305,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Throttle valve housing||ELECTRICAL FAULT,0.010271072892274725,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0012838841115343407,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
211evo2||Fuel pump||LEAKING,0.010207309396847409,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.001275913674605926,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888G3||Combi-valve||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.010172484718575568,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.001271560589821946,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
211evo2||Inlet Manifold||LEAKING,0.010142564924567365,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0012678206155709206,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Spark plug||INEFFECTIVE,0.010111664153706434,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0012639580192133043,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo5||Piston cooling oil jet||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.009828652331694424,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.001228581541461803,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Coolant pump||NOISY,0.009321487298834077,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0011651859123542596,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
211evo2||Coolant temperature sender||LEAKING,0.00931314899558589,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0011641436244482363,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
211evo2||Oil pressure switch||LEAKING,0.008526650803911264,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.001065831350488908,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888G3||Pressure regulating valve||LEAKING,0.00846583023904213,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0010582287798802663,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo4||Crankcase breather||INEFFECTIVE,0.008416536152192552,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.001052067019024069,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"888evo4||Crankcase breather||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",0.008332417387071132,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0010415521733838915,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
888evo5||Coolant temperature sender||LEAKING,0.00828778294027201,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0010359728675340013,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
"211evo2||Toothed belt sprocket, injection pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",0.008281161346516097,BAJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0010351451683145122,Normal,0.0,0.0,0.0,1.0,0.0,2026-05-14 05:54
